name,host_id,borough,neighbourhood,latitude,longitude,room_type,price,minimum_nights
The hideaway hangout and guest room,284603393,Brooklyn,Bedford-Stuyvesant,40.68796999999999997044142219237983226776123046875,-73.9429999999999978399500832892954349517822265625,Entire home/apt,453,1
BROOKLYN NIGHTS WITH PRIVATE PATIO AND BBQ GRILL,52403444,Brooklyn,Bedford-Stuyvesant,40.68972000000000122099663713015615940093994140625,-73.946110000000004447429091669619083404541015625,Entire home/apt,99,1
"NYC Living - Close to all, comfy, cozy and fun!",6337952,Staten Island,Dongan Hills,40.58379000000000047521098167635500431060791015625,-74.106999999999999317878973670303821563720703125,Entire home/apt,102,1
Exclusive Private Studio 536 | Private Bathroom,401202937,Manhattan,Midtown,40.74605999999999994543031789362430572509765625,-73.988020000000005893525667488574981689453125,Entire home/apt,94,1
Lovely 2 bedroom apartment for 4 people,455504362,Manhattan,East Harlem,40.78828821468528786908791516907513141632080078125,-73.939620922003342684547533281147480010986328125,Entire home/apt,114,1
STUDIO IN CENTRE OF MANHATTAN! CENTRAL LOCATION !!,266800860,Manhattan,Murray Hill,40.747478000000000974978320300579071044921875,-73.9745410000000021000232663936913013458251953125,Entire home/apt,199,1
Spacious 2 Bedroom Apartment On Secluded Street,451356592,Queens,Jamaica,40.68247999999999819920049048960208892822265625,-73.775949999999994588506524451076984405517578125,Entire home/apt,131,1
"The Gio Suite 10 mins to LGA, 18 to US Open",19536409,Queens,East Elmhurst,40.75846109999999811179804964922368526458740234375,-73.898523299999993696474120952188968658447265625,Entire home/apt,93,1
Luxury 2 Bed - 2 Bath in Sunnyside Queens,69399723,Queens,Sunnyside,40.74252120196174331567817716859281063079833984375,-73.9173957460327102353403461165726184844970703125,Entire home/apt,250,1
Spacious apt in historic Bklyn,5318185,Brooklyn,Flatbush,40.6377600000000001045918907038867473602294921875,-73.9650400000000018962964531965553760528564453125,Entire home/apt,183,1
Lovely 1-Bedroom Rental Unit Close to Everything,65283625,Queens,Ridgewood,40.707414499999998724888428114354610443115234375,-73.90794329999999945357558317482471466064453125,Entire home/apt,140,1
Modern 1 Bedroom Apartment - Kew Garden Hills,71478600,Queens,Kew Gardens Hills,40.72402000000000299451130558736622333526611328125,-73.825199999999995270627550780773162841796875,Entire home/apt,212,1
2-BEDROOMS BEST LOCATION / HARLEM,247900596,Manhattan,Harlem,40.80626000000000175305103766731917858123779296875,-73.9466800000000006320988177321851253509521484375,Entire home/apt,295,1
Queens airbnb with free parking,383615076,Queens,Springfield Gardens,40.68981999999999743522494100034236907958984375,-73.751879999999999881765688769519329071044921875,Entire home/apt,161,1
Peaceful 1 bedroom in the heart of Williamsburg,3259724,Brooklyn,Williamsburg,40.71558999999999883812051848508417606353759765625,-73.9522199999999969577402225695550441741943359375,Entire home/apt,243,1
"Private 2nd Floor near Park and Ferry to NYC, RUMC",32162495,Staten Island,Tompkinsville,40.6316599999999965575625537894666194915771484375,-74.0948800000000034060576581396162509918212890625,Entire home/apt,129,1
"Cozy 1 bedroom unit w/2 Queen beds, close to all",300095703,Queens,Flushing,40.75744999999999862438926356844604015350341796875,-73.80783999999999878127709962427616119384765625,Entire home/apt,131,1
The Fulton - MInutes from Manhattan and Airports,71009894,Brooklyn,Cypress Hills,40.6767200000000030968294595368206501007080078125,-73.8981600000000042882675188593566417694091796875,Entire home/apt,74,1
Warm and cozy home sleep 4 near JFK & LGA airport,454216204,Queens,Queens Village,40.72317000000000319914761348627507686614990234375,-73.7396899999999959618435241281986236572265625,Entire home/apt,175,1
Beautiful Luxe Cozy Studio Unit,368998469,Bronx,Norwood,40.87763069999999743231455795466899871826171875,-73.8746407000000004927642294205725193023681640625,Entire home/apt,94,1
Cozy Space with Backyard & Kitchen,454216204,Queens,Queens Village,40.72200000000000130739863379858434200286865234375,-73.7407199999999960482455207966268062591552734375,Entire home/apt,1250,1
Historic 3BR Brownstone Carriage House in Brooklyn,462218955,Brooklyn,Bedford-Stuyvesant,40.687269757605690756463445723056793212890625,-73.9464754611253880511867464520037174224853515625,Entire home/apt,743,1
Apartment Deluxe #5,177174475,Manhattan,Midtown,40.74596999999999979991116560995578765869140625,-73.9888799999999946521711535751819610595703125,Entire home/apt,136,1
Stylish 1 Bedroom Apartment in a brownstone house,446908191,Brooklyn,Cypress Hills,40.68618000000000023419488570652902126312255859375,-73.877219999999994115569279529154300689697265625,Entire home/apt,91,1
Designer Brighton Beach Pad,1121064,Brooklyn,Brighton Beach,40.5772400000000033060132409445941448211669921875,-73.9646000000000043428372009657323360443115234375,Entire home/apt,285,1
Artist's Den in the Heart of NYC (34th st/5th ave),463759573,Manhattan,Midtown,40.75374000000000052068571676500141620635986328125,-73.9904999999999972715158946812152862548828125,Entire home/apt,166,1
Cozy 1-Bedroom Rental Unit,210287939,Brooklyn,East New York,40.6629999999999967030817060731351375579833984375,-73.8908100000000018781065591610968112945556640625,Entire home/apt,104,1
420 friendly 1 bedroom apartment,254335433,Bronx,Parkchester,40.83415600000000011959855328314006328582763671875,-73.85741400000000567160896025598049163818359375,Entire home/apt,85,1
Beautiful Duplex with Additional One Bedroom Apt.,128823061,Manhattan,Kips Bay,40.74074999999999846522769075818359851837158203125,-73.9783699999999981855580699630081653594970703125,Entire home/apt,800,1
Lovely 3 bedroom apartment in Brooklyn Sunset Park,8259529,Brooklyn,Sunset Park,40.649979999999999336068867705762386322021484375,-74.0040000000000048885340220294892787933349609375,Entire home/apt,205,1
Charming Easy 1 bedroom 1 block from Fort Greene,2329909,Brooklyn,Fort Greene,40.69131999999999749206835986115038394927978515625,-73.9732499999999930651028989814221858978271484375,Entire home/apt,210,1
Newly Renovated 1-Bedroom Home With Free Parking.,454168664,Bronx,Van Nest,40.84212000000000131194610730744898319244384765625,-73.8685600000000022191670723259449005126953125,Entire home/apt,72,1
lovely 3 bedroom unit w\ walking distance to LGA,390384656,Queens,East Elmhurst,40.76735699999999695819496992044150829315185546875,-73.8720249999999936107997200451791286468505859375,Entire home/apt,151,1
Studio Apartment #2,48088611,Manhattan,Midtown,40.74813000000000329237082041800022125244140625,-73.986850000000004001776687800884246826171875,Entire home/apt,112,1
LanaLew coZy stay,130755514,Brooklyn,Brownsville,40.6564800000000019508661353029310703277587890625,-73.90552999999999883584678173065185546875,Entire home/apt,82,1
꧁15 🅼🅸🅽 🆃🅾 🅼🅰🅽🅷🅰🆃🆃🅰🅽꧂FREE street PARKING,455683614,Brooklyn,Bedford-Stuyvesant,40.67933000000000021145751816220581531524658203125,-73.9423599999999936471795081160962581634521484375,Entire home/apt,236,1
Exquisite 5BR in Prime Midtown! A+ Location!,391616930,Manhattan,Hell's Kitchen,40.7625000000000028421709430404007434844970703125,-73.991860000000002628439688123762607574462890625,Entire home/apt,650,1
Jay & Jo AirBNB,391168473,Brooklyn,Bushwick,40.68388999999999811052475706674158573150634765625,-73.9095099999999973761077853851020336151123046875,Entire home/apt,250,1
2L Unique Studio + Loft Artistic Trendy Brooklyn,45735004,Brooklyn,Bushwick,40.6977600000000023783286451362073421478271484375,-73.930170000000003938112058676779270172119140625,Entire home/apt,86,1
Private 1BR 2ndFl Unit Entire Space for Rent NYC,152599955,Queens,Richmond Hill,40.691789999999997462509782053530216217041015625,-73.834509999999994533936842344701290130615234375,Entire home/apt,81,1
💙⭐️ BLUE COOL CONDO ENTIRE 2BR w/ BACKYARD ⭐️💙,374576747,Bronx,Mott Haven,40.8054699999999996862243278883397579193115234375,-73.9192900000000037152858567424118518829345703125,Entire home/apt,193,1
"New 2 bedroom apartment 
5min from jfk airport",368465567,Queens,Jamaica,40.673000000000001818989403545856475830078125,-73.7813000000000016598278307355940341949462890625,Entire home/apt,180,1
Beautiful 1bedroom apartment 5min from jfk airport,368465567,Queens,Jamaica,40.6716100000000011505107977427542209625244140625,-73.780270000000001573425834067165851593017578125,Entire home/apt,145,1
1 bedroom apartment 2 full size bed available,368465567,Queens,Jamaica,40.671840000000003101376933045685291290283203125,-73.7806800000000038153302739374339580535888671875,Entire home/apt,150,1
Astoria Gem /Two baths/  Newly renovated / Wi-Fi,32087888,Queens,Astoria,40.77474000000000131649358081631362438201904296875,-73.9265299999999996316546457819640636444091796875,Entire home/apt,169,1
Lovely 2 bedroom apartment/near hospital,260808690,Bronx,Claremont Village,40.843213138843708520653308369219303131103515625,-73.9068187669291916108704754151403903961181640625,Entire home/apt,250,1
Quaint BlueRoom. For Personal Comfort.,448112944,Brooklyn,Canarsie,40.64303000000000309910319629125297069549560546875,-73.8920800000000070895112003199756145477294921875,Entire home/apt,120,1
"The  Retreat 2.0- Modern home, Heart of Brooklyn",192390368,Brooklyn,East Flatbush,40.642189999999999372448655776679515838623046875,-73.9515099999999989677235134877264499664306640625,Entire home/apt,219,1
Large family style 3 bedroom apartment near subway,13768808,Brooklyn,Midwood,40.6097400000000021691448637284338474273681640625,-73.9693199999999961846697260625660419464111328125,Entire home/apt,145,1
3 Bedroom Apt in the heart of Astoria,415121156,Queens,Astoria,40.7641100000000022873791749589145183563232421875,-73.9090699999999998226485331542789936065673828125,Entire home/apt,229,1
Lrg apt big house priv community,455808073,Brooklyn,Sea Gate,40.57898300000000091358742793090641498565673828125,-74.00488300000000663203536532819271087646484375,Entire home/apt,196,1
The Flatbush Flat,388575050,Brooklyn,Prospect-Lefferts Gardens,40.65710800000000091358742793090641498565673828125,-73.9594120000000003756213118322193622589111328125,Entire home/apt,102,1
3-bedroom central Flushing Spacious Light-filled,45400201,Queens,Flushing,40.75867000000000217596607399173080921173095703125,-73.8169999999999930651028989814221858978271484375,Entire home/apt,408,1
Studio Loft in Artist's Building,23510890,Bronx,Port Morris,40.80933999999999883812051848508417606353759765625,-73.9298900000000003274180926382541656494140625,Entire home/apt,120,1
"Lotus Flower-Lovely 3-Bedroom Apt, Flatbush Bklyn",444659093,Brooklyn,Flatbush,40.6445599999999984675014275126159191131591796875,-73.955119999999993751771398819983005523681640625,Entire home/apt,215,1
SUITE APARMENT WITH G,388759271,Queens,East Elmhurst,40.76304999999999978399500832892954349517822265625,-73.8619499999999931105776340700685977935791015625,Entire home/apt,125,1
2 Bedroom on Tree-lined Street in NYC,181499542,Bronx,Schuylerville,40.83720696816512685245470493100583553314208984375,-73.83603207172694737892015837132930755615234375,Entire home/apt,125,1
Lrg Modern Newly Furbished Well Lit Private Studio,465532852,Queens,Maspeth,40.73872999999999677811501896940171718597412109375,-73.90649999999999408828443847596645355224609375,Entire home/apt,200,1
"Penthouse Recording Studio, Roofdeck & Views",20290799,Manhattan,Flatiron District,40.7413499999999970668795867823064327239990234375,-73.98989000000000260115484707057476043701171875,Entire home/apt,750,1
Staycation- 30min to NYC Airports+Locals Welcome,333057838,Brooklyn,Flatlands,40.63157000000000351747075910679996013641357421875,-73.921639999999996462065610103309154510498046875,Entire home/apt,145,1
Luxury 5 bedroom upper west side townhouse,37735129,Manhattan,Upper West Side,40.78428000000000253066900768317282199859619140625,-73.9745400000000046247805585153400897979736328125,Entire home/apt,4000,1
Sleeps 4 * FREE Breakfast * Whole Apartment,27325352,Manhattan,Harlem,40.82504000000000132786226458847522735595703125,-73.9462099999999935562300379388034343719482421875,Entire home/apt,158,1
3 Bedroom w/private bath in flushing,475832490,Queens,Flushing,40.75539207003286179542556055821478366851806640625,-73.817163665779929715426987968385219573974609375,Entire home/apt,217,1
Spacious 1 Bedroom in Trendy Chelsea,314253814,Manhattan,Chelsea,40.74842000000000297177393804304301738739013671875,-74.0019999999999953388396534137427806854248046875,Entire home/apt,180,1
Lovely cozy studio.,90632607,Brooklyn,Sunset Park,40.65615999999999985448084771633148193359375,-73.999539999999996098267729394137859344482421875,Entire home/apt,101,1
Lovely Studio condo in parkchester Bronx,473676042,Bronx,Parkchester,40.83872999999999819920049048960208892822265625,-73.8612499999999982946974341757595539093017578125,Entire home/apt,100,1
SoHo View Room; Two Beds in Hotel Comfort #2,470859718,Manhattan,Tribeca,40.71882000000000090267349150963127613067626953125,-74.0030100000000032878233469091355800628662109375,Entire home/apt,206,1
SoHo View Premier Room; 2 Beds in Hotel Comfort #2,470859718,Manhattan,SoHo,40.71967000000000069803718361072242259979248046875,-74.0006800000000026784618967212736606597900390625,Entire home/apt,272,1
Tangerine's Place in BK - Spacious & luxurious,5092111,Brooklyn,Crown Heights,40.672989999999998644852894358336925506591796875,-73.9291400000000038517100620083510875701904296875,Entire home/apt,200,1
"Huge 3 Bedroom, 2 Bath + Washer/Dryer and Patio",203169632,Manhattan,Upper East Side,40.76324000000000324916982208378612995147705078125,-73.9637900000000030331648304127156734466552734375,Entire home/apt,578,1
Williamsburg getaway,197753492,Brooklyn,Williamsburg,40.7118808999999970410499372519552707672119140625,-73.9538802999999944631781545467674732208251953125,Entire home/apt,121,1
Homely 1-bedroom apartment,251217819,Brooklyn,East Flatbush,40.657330000000001746229827404022216796875,-73.91897000000000161890056915581226348876953125,Entire home/apt,130,1
3BR Apt | Walk to Bars & Cafes | Steps to Subway,474973421,Brooklyn,Crown Heights,40.67204000000000263526089838705956935882568359375,-73.957750000000004320099833421409130096435546875,Entire home/apt,220,1
